SRS QCM200 Data File
Data Taken on 04.05.2022 at 13:37:03
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997248300E+6	+03.343200E+2	-08.300000E+0	+05.300000E-1	+01.466431E-1	+02.120657E+3	0
+04.997248300E+6	+03.343200E+2	-08.300000E+0	+05.300000E-1	+01.466431E-1	+02.121728E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.122808E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.123878E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.124952E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.126031E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.127100E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.128172E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.129258E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.130332E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.131401E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.132474E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.133542E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.134625E+3	0
+04.997248400E+6	+03.343100E+2	-08.200000E+0	+05.200000E-1	+01.448763E-1	+02.135708E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.136772E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.137855E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.138932E+3	0
+04.997248500E+6	+03.343200E+2	-08.100000E+0	+05.300000E-1	+01.431095E-1	+02.140003E+3	0
+04.997248400E+6	+03.343200E+2	-08.200000E+0	+05.300000E-1	+01.448763E-1	+02.141075E+3	0
+04.997248500E+6	+03.343200E+2	-08.100000E+0	+05.300000E-1	+01.431095E-1	+02.142148E+3	0
+04.997248500E+6	+03.343300E+2	-08.100000E+0	+05.400000E-1	+01.431095E-1	+02.143228E+3	0
+04.997248500E+6	+03.343300E+2	-08.100000E+0	+05.400000E-1	+01.431095E-1	+02.144300E+3	0
+04.997248400E+6	+03.343400E+2	-08.200000E+0	+05.500000E-1	+01.448763E-1	+02.145376E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.146449E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.147531E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.148598E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.149672E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.150755E+3	0
+04.997248600E+6	+03.343500E+2	-08.000000E+0	+05.600000E-1	+01.413428E-1	+02.151828E+3	0
+04.997248600E+6	+03.343500E+2	-08.000000E+0	+05.600000E-1	+01.413428E-1	+02.152904E+3	0
+04.997248600E+6	+03.343500E+2	-08.000000E+0	+05.600000E-1	+01.413428E-1	+02.153978E+3	0
+04.997248600E+6	+03.343500E+2	-08.000000E+0	+05.600000E-1	+01.413428E-1	+02.155049E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.156131E+3	0
+04.997248600E+6	+03.343600E+2	-08.000000E+0	+05.700000E-1	+01.413428E-1	+02.157206E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.158272E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.159352E+3	0
+04.997248700E+6	+03.343800E+2	-07.900000E+0	+05.900000E-1	+01.395760E-1	+02.160426E+3	0
+04.997248700E+6	+03.343800E+2	-07.900000E+0	+05.900000E-1	+01.395760E-1	+02.161498E+3	0
+04.997248700E+6	+03.343800E+2	-07.900000E+0	+05.900000E-1	+01.395760E-1	+02.162570E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.163642E+3	0
+04.997248700E+6	+03.343900E+2	-07.900000E+0	+06.000000E-1	+01.395760E-1	+02.164718E+3	0
+04.997248600E+6	+03.343900E+2	-08.000000E+0	+06.000000E-1	+01.413428E-1	+02.165794E+3	0
+04.997248700E+6	+03.343800E+2	-07.900000E+0	+05.900000E-1	+01.395760E-1	+02.166878E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.167953E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.169025E+3	0
+04.997248600E+6	+03.343900E+2	-08.000000E+0	+06.000000E-1	+01.413428E-1	+02.170096E+3	0
+04.997248600E+6	+03.343900E+2	-08.000000E+0	+06.000000E-1	+01.413428E-1	+02.171166E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.172243E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.173313E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.174388E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.175463E+3	0
+04.997248600E+6	+03.343600E+2	-08.000000E+0	+05.700000E-1	+01.413428E-1	+02.176543E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.177619E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.178689E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.179768E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.180830E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.181906E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.182990E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.184064E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.185126E+3	0
+04.997248600E+6	+03.343600E+2	-08.000000E+0	+05.700000E-1	+01.413428E-1	+02.186204E+3	0
+04.997248600E+6	+03.343600E+2	-08.000000E+0	+05.700000E-1	+01.413428E-1	+02.187282E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.188365E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.189428E+3	0
+04.997248500E+6	+03.343700E+2	-08.100000E+0	+05.800000E-1	+01.431095E-1	+02.190501E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.191577E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.192648E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.193726E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.194797E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.195874E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.196947E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.198016E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.199097E+3	0
+04.997248600E+6	+03.343600E+2	-08.000000E+0	+05.700000E-1	+01.413428E-1	+02.200179E+3	0
+04.997248600E+6	+03.343600E+2	-08.000000E+0	+05.700000E-1	+01.413428E-1	+02.201251E+3	0
+04.997248600E+6	+03.343600E+2	-08.000000E+0	+05.700000E-1	+01.413428E-1	+02.202329E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.203395E+3	0
+04.997248700E+6	+03.343700E+2	-07.900000E+0	+05.800000E-1	+01.395760E-1	+02.204470E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.205541E+3	0
+04.997248800E+6	+03.343800E+2	-07.800000E+0	+05.900000E-1	+01.378092E-1	+02.206614E+3	0
+04.997248700E+6	+03.343900E+2	-07.900000E+0	+06.000000E-1	+01.395760E-1	+02.207691E+3	0
+04.997248800E+6	+03.343900E+2	-07.800000E+0	+06.000000E-1	+01.378092E-1	+02.208770E+3	0
+04.997248700E+6	+03.344000E+2	-07.900000E+0	+06.100000E-1	+01.395760E-1	+02.209846E+3	0
+04.997248800E+6	+03.344000E+2	-07.800000E+0	+06.100000E-1	+01.378092E-1	+02.210921E+3	0
+04.997248700E+6	+03.343900E+2	-07.900000E+0	+06.000000E-1	+01.395760E-1	+02.211995E+3	0
+04.997248700E+6	+03.344000E+2	-07.900000E+0	+06.100000E-1	+01.395760E-1	+02.213068E+3	0
+04.997248800E+6	+03.344000E+2	-07.800000E+0	+06.100000E-1	+01.378092E-1	+02.214144E+3	0
+04.997248700E+6	+03.343900E+2	-07.900000E+0	+06.000000E-1	+01.395760E-1	+02.215207E+3	0
+04.997248700E+6	+03.343900E+2	-07.900000E+0	+06.000000E-1	+01.395760E-1	+02.216287E+3	0
+04.997248800E+6	+03.343900E+2	-07.800000E+0	+06.000000E-1	+01.378092E-1	+02.217354E+3	0
+04.997248800E+6	+03.343900E+2	-07.800000E+0	+06.000000E-1	+01.378092E-1	+02.218430E+3	0
+04.997248700E+6	+03.343900E+2	-07.900000E+0	+06.000000E-1	+01.395760E-1	+02.219507E+3	0
+04.997248700E+6	+03.343800E+2	-07.900000E+0	+05.900000E-1	+01.395760E-1	+02.220574E+3	0
+04.997248700E+6	+03.343800E+2	-07.900000E+0	+05.900000E-1	+01.395760E-1	+02.221662E+3	0
+04.997248600E+6	+03.343900E+2	-08.000000E+0	+06.000000E-1	+01.413428E-1	+02.222730E+3	0
+04.997248700E+6	+03.343900E+2	-07.900000E+0	+06.000000E-1	+01.395760E-1	+02.223805E+3	0
+04.997248600E+6	+03.343800E+2	-08.000000E+0	+05.900000E-1	+01.413428E-1	+02.224879E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.225953E+3	0
+04.997248700E+6	+03.343700E+2	-07.900000E+0	+05.800000E-1	+01.395760E-1	+02.227028E+3	0
+04.997248600E+6	+03.343700E+2	-08.000000E+0	+05.800000E-1	+01.413428E-1	+02.228106E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.229183E+3	0
+04.997248600E+6	+03.343600E+2	-08.000000E+0	+05.700000E-1	+01.413428E-1	+02.230248E+3	0
+04.997248600E+6	+03.343500E+2	-08.000000E+0	+05.600000E-1	+01.413428E-1	+02.231323E+3	0
+04.997248500E+6	+03.343500E+2	-08.100000E+0	+05.600000E-1	+01.431095E-1	+02.232403E+3	0
+04.997248600E+6	+03.343500E+2	-08.000000E+0	+05.600000E-1	+01.413428E-1	+02.233478E+3	0
+04.997248600E+6	+03.343500E+2	-08.000000E+0	+05.600000E-1	+01.413428E-1	+02.234549E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.235622E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.236710E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.237775E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.238852E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.239918E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.241002E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.242076E+3	0
+04.997248500E+6	+03.343300E+2	-08.100000E+0	+05.400000E-1	+01.431095E-1	+02.243148E+3	0
+04.997248500E+6	+03.343300E+2	-08.100000E+0	+05.400000E-1	+01.431095E-1	+02.244227E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.245297E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.246371E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.247446E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.248517E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.249590E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.250666E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.251745E+3	0
+04.997248500E+6	+03.343300E+2	-08.100000E+0	+05.400000E-1	+01.431095E-1	+02.252809E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.253892E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.254966E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.256040E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.257104E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.258177E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.259257E+3	0
+04.997248500E+6	+03.343400E+2	-08.100000E+0	+05.500000E-1	+01.431095E-1	+02.260329E+3	0
+04.997248500E+6	+03.343300E+2	-08.100000E+0	+05.400000E-1	+01.431095E-1	+02.261402E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.262478E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.263557E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.264639E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.265715E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.266789E+3	0
+04.997248600E+6	+03.343200E+2	-08.000000E+0	+05.300000E-1	+01.413428E-1	+02.267859E+3	0
+04.997248600E+6	+03.343200E+2	-08.000000E+0	+05.300000E-1	+01.413428E-1	+02.268935E+3	0
+04.997248500E+6	+03.343300E+2	-08.100000E+0	+05.400000E-1	+01.431095E-1	+02.270007E+3	0
+04.997248500E+6	+03.343200E+2	-08.100000E+0	+05.300000E-1	+01.431095E-1	+02.271082E+3	0
+04.997248600E+6	+03.343200E+2	-08.000000E+0	+05.300000E-1	+01.413428E-1	+02.272159E+3	0
+04.997248600E+6	+03.343200E+2	-08.000000E+0	+05.300000E-1	+01.413428E-1	+02.273233E+3	0
+04.997248600E+6	+03.343200E+2	-08.000000E+0	+05.300000E-1	+01.413428E-1	+02.274295E+3	0
+04.997248500E+6	+03.343300E+2	-08.100000E+0	+05.400000E-1	+01.431095E-1	+02.275380E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.276446E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.277520E+3	0
+04.997248500E+6	+03.343100E+2	-08.100000E+0	+05.200000E-1	+01.431095E-1	+02.278597E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.279672E+3	0
+04.997248500E+6	+03.343100E+2	-08.100000E+0	+05.200000E-1	+01.431095E-1	+02.280752E+3	0
+04.997248500E+6	+03.343100E+2	-08.100000E+0	+05.200000E-1	+01.431095E-1	+02.281816E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.282895E+3	0
+04.997248400E+6	+03.343000E+2	-08.200000E+0	+05.100000E-1	+01.448763E-1	+02.283969E+3	0
+04.997248400E+6	+03.342900E+2	-08.200000E+0	+05.000000E-1	+01.448763E-1	+02.285048E+3	0
+04.997248500E+6	+03.342900E+2	-08.100000E+0	+05.000000E-1	+01.431095E-1	+02.286110E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.287187E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.288273E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.289340E+3	0
+04.997248500E+6	+03.342900E+2	-08.100000E+0	+05.000000E-1	+01.431095E-1	+02.290412E+3	0
+04.997248500E+6	+03.342900E+2	-08.100000E+0	+05.000000E-1	+01.431095E-1	+02.291498E+3	0
+04.997248600E+6	+03.342900E+2	-08.000000E+0	+05.000000E-1	+01.413428E-1	+02.292562E+3	0
+04.997248500E+6	+03.342900E+2	-08.100000E+0	+05.000000E-1	+01.431095E-1	+02.293645E+3	0
+04.997248500E+6	+03.342900E+2	-08.100000E+0	+05.000000E-1	+01.431095E-1	+02.294717E+3	0
+04.997248500E+6	+03.343000E+2	-08.100000E+0	+05.100000E-1	+01.431095E-1	+02.295791E+3	0
+04.997248600E+6	+03.342900E+2	-08.000000E+0	+05.000000E-1	+01.413428E-1	+02.296855E+3	0
+04.997248500E+6	+03.343000E+2	-08.100000E+0	+05.100000E-1	+01.431095E-1	+02.297932E+3	0
+04.997248500E+6	+03.342900E+2	-08.100000E+0	+05.000000E-1	+01.431095E-1	+02.299012E+3	0
+04.997248600E+6	+03.342900E+2	-08.000000E+0	+05.000000E-1	+01.413428E-1	+02.300082E+3	0
+04.997248600E+6	+03.342900E+2	-08.000000E+0	+05.000000E-1	+01.413428E-1	+02.301161E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.302229E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.303310E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.304381E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.305457E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.306532E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.307610E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.308686E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.309763E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.310839E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.311911E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.312983E+3	0
+04.997248500E+6	+03.343100E+2	-08.100000E+0	+05.200000E-1	+01.431095E-1	+02.314059E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.315134E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.316207E+3	0
+04.997248500E+6	+03.343100E+2	-08.100000E+0	+05.200000E-1	+01.431095E-1	+02.317272E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.318351E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.319424E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.320499E+3	0
+04.997248500E+6	+03.343000E+2	-08.100000E+0	+05.100000E-1	+01.431095E-1	+02.321569E+3	0
+04.997248500E+6	+03.342900E+2	-08.100000E+0	+05.000000E-1	+01.431095E-1	+02.322645E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.323725E+3	0
+04.997248600E+6	+03.343000E+2	-08.000000E+0	+05.100000E-1	+01.413428E-1	+02.324798E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.325872E+3	0
+04.997248500E+6	+03.343100E+2	-08.100000E+0	+05.200000E-1	+01.431095E-1	+02.326942E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.328019E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.329096E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.330183E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.331259E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.332322E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.333402E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.334480E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.335555E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.336625E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.337700E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.338784E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.339858E+3	0
+04.997248500E+6	+03.343100E+2	-08.100000E+0	+05.200000E-1	+01.431095E-1	+02.340933E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.342011E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.343082E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.344147E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.345227E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.346300E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.347385E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.348458E+3	0
+04.997248600E+6	+03.343100E+2	-08.000000E+0	+05.200000E-1	+01.413428E-1	+02.349533E+3	0
+04.997248600E+6	+03.343200E+2	-08.000000E+0	+05.300000E-1	+01.413428E-1	+02.350605E+3	0
+04.997248600E+6	+03.343200E+2	-08.000000E+0	+05.300000E-1	+01.413428E-1	+02.351681E+3	0
+04.997248500E+6	+03.343200E+2	-08.100000E+0	+05.300000E-1	+01.431095E-1	+02.352760E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.353838E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.354897E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.355984E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.357058E+3	0
+04.997248700E+6	+03.343300E+2	-07.900000E+0	+05.400000E-1	+01.395760E-1	+02.358128E+3	0
+04.997248700E+6	+03.343400E+2	-07.900000E+0	+05.500000E-1	+01.395760E-1	+02.359207E+3	0
+04.997248600E+6	+03.343300E+2	-08.000000E+0	+05.400000E-1	+01.413428E-1	+02.360281E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.361361E+3	0
+04.997248600E+6	+03.343400E+2	-08.000000E+0	+05.500000E-1	+01.413428E-1	+02.362435E+3	0
+04.997248600E+6	+03.343500E+2	-08.000000E+0	+05.600000E-1	+01.413428E-1	+02.363498E+3	0
+04.997248600E+6	+03.343500E+2	-08.000000E+0	+05.600000E-1	+01.413428E-1	+02.364584E+3	0
+04.997248700E+6	+03.343500E+2	-07.900000E+0	+05.600000E-1	+01.395760E-1	+02.365647E+3	0
+04.997248700E+6	+03.343500E+2	-07.900000E+0	+05.600000E-1	+01.395760E-1	+02.366726E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.367798E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.368873E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.369945E+3	0
+04.997248800E+6	+03.343600E+2	-07.800000E+0	+05.700000E-1	+01.378092E-1	+02.371028E+3	0
+04.997248600E+6	+03.343600E+2	-08.000000E+0	+05.700000E-1	+01.413428E-1	+02.372099E+3	0
+04.997248800E+6	+03.343500E+2	-07.800000E+0	+05.600000E-1	+01.378092E-1	+02.373172E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.374242E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.375322E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.376395E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.377474E+3	0
+04.997248700E+6	+03.343600E+2	-07.900000E+0	+05.700000E-1	+01.395760E-1	+02.378545E+3	0
+04.997248800E+6	+03.343600E+2	-07.800000E+0	+05.700000E-1	+01.378092E-1	+02.379623E+3	0
+04.997248800E+6	+03.343600E+2	-07.800000E+0	+05.700000E-1	+01.378092E-1	+02.380698E+3	0
