SRS QCM200 Data File
Data Taken on 04.05.2022 at 11:48:47
Tag Definitions
Zero Rel F        = 1
Zero Rel R        = 2
Zero Rel F and R  = 3
User Tag          = 4
Begining of File  = 5

Notes:


Frequency	Resistance	Delta F	Delta R	Delta Mass	Time (s)	Tag
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.838686E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.839759E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.840834E+3	0
+04.997270000E+6	+03.317200E+2	-02.300000E+0	+04.540000E+0	+04.063604E-2	+04.841898E+3	0
+04.997270000E+6	+03.317200E+2	-02.300000E+0	+04.540000E+0	+04.063604E-2	+04.842975E+3	0
+04.997270000E+6	+03.317200E+2	-02.300000E+0	+04.540000E+0	+04.063604E-2	+04.844059E+3	0
+04.997270000E+6	+03.317200E+2	-02.300000E+0	+04.540000E+0	+04.063604E-2	+04.845127E+3	0
+04.997270000E+6	+03.317200E+2	-02.300000E+0	+04.540000E+0	+04.063604E-2	+04.846207E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+04.847277E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+04.848352E+3	0
+04.997270000E+6	+03.317400E+2	-02.300000E+0	+04.560000E+0	+04.063604E-2	+04.849431E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+04.850495E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+04.851574E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+04.852657E+3	0
+04.997270000E+6	+03.317300E+2	-02.300000E+0	+04.550000E+0	+04.063604E-2	+04.853725E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.854804E+3	0
+04.997270000E+6	+03.317200E+2	-02.300000E+0	+04.540000E+0	+04.063604E-2	+04.855881E+3	0
+04.997270000E+6	+03.317200E+2	-02.300000E+0	+04.540000E+0	+04.063604E-2	+04.856959E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.858035E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.859117E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.860187E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.861264E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.862339E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.863410E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.864489E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.865559E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.866627E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.867704E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+04.868771E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+04.869861E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.870928E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.872006E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.873085E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.874165E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.875247E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.876311E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.877388E+3	0
+04.997270000E+6	+03.317100E+2	-02.300000E+0	+04.530000E+0	+04.063604E-2	+04.878468E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.879543E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.880617E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.881690E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.882762E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.883829E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.884909E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.885977E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.887060E+3	0
+04.997270100E+6	+03.317000E+2	-02.200000E+0	+04.520000E+0	+03.886926E-2	+04.888130E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.889210E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.890275E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.891354E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.892431E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.893506E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.894575E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.895645E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.896730E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.897794E+3	0
+04.997270000E+6	+03.316900E+2	-02.300000E+0	+04.510000E+0	+04.063604E-2	+04.898877E+3	0
+04.997270000E+6	+03.317000E+2	-02.300000E+0	+04.520000E+0	+04.063604E-2	+04.899946E+3	0
+04.997270100E+6	+03.317000E+2	-02.200000E+0	+04.520000E+0	+03.886926E-2	+04.901030E+3	0
+04.997270100E+6	+03.317000E+2	-02.200000E+0	+04.520000E+0	+03.886926E-2	+04.902099E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.903175E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.904252E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.905334E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.906407E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.907482E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.908548E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.909631E+3	0
+04.997270100E+6	+03.317000E+2	-02.200000E+0	+04.520000E+0	+03.886926E-2	+04.910706E+3	0
+04.997270100E+6	+03.317000E+2	-02.200000E+0	+04.520000E+0	+03.886926E-2	+04.911772E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.912849E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.913933E+3	0
+04.997270100E+6	+03.317000E+2	-02.200000E+0	+04.520000E+0	+03.886926E-2	+04.914998E+3	0
+04.997270200E+6	+03.317100E+2	-02.100000E+0	+04.530000E+0	+03.710247E-2	+04.916076E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.917143E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.918228E+3	0
+04.997270200E+6	+03.317200E+2	-02.100000E+0	+04.540000E+0	+03.710247E-2	+04.919294E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.920373E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.921453E+3	0
+04.997270200E+6	+03.317200E+2	-02.100000E+0	+04.540000E+0	+03.710247E-2	+04.922521E+3	0
+04.997270300E+6	+03.317200E+2	-02.000000E+0	+04.540000E+0	+03.533569E-2	+04.923604E+3	0
+04.997270300E+6	+03.317200E+2	-02.000000E+0	+04.540000E+0	+03.533569E-2	+04.924687E+3	0
+04.997270200E+6	+03.317200E+2	-02.100000E+0	+04.540000E+0	+03.710247E-2	+04.925755E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.926836E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.927906E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.928972E+3	0
+04.997270200E+6	+03.317200E+2	-02.100000E+0	+04.540000E+0	+03.710247E-2	+04.930050E+3	0
+04.997270200E+6	+03.317200E+2	-02.100000E+0	+04.540000E+0	+03.710247E-2	+04.931132E+3	0
+04.997270200E+6	+03.317000E+2	-02.100000E+0	+04.520000E+0	+03.710247E-2	+04.932201E+3	0
+04.997270300E+6	+03.317100E+2	-02.000000E+0	+04.530000E+0	+03.533569E-2	+04.933279E+3	0
+04.997270200E+6	+03.317100E+2	-02.100000E+0	+04.530000E+0	+03.710247E-2	+04.934346E+3	0
+04.997270200E+6	+03.317100E+2	-02.100000E+0	+04.530000E+0	+03.710247E-2	+04.935428E+3	0
+04.997270300E+6	+03.317000E+2	-02.000000E+0	+04.520000E+0	+03.533569E-2	+04.936495E+3	0
+04.997270200E+6	+03.317000E+2	-02.100000E+0	+04.520000E+0	+03.710247E-2	+04.937567E+3	0
+04.997270200E+6	+03.317000E+2	-02.100000E+0	+04.520000E+0	+03.710247E-2	+04.938649E+3	0
+04.997270200E+6	+03.317100E+2	-02.100000E+0	+04.530000E+0	+03.710247E-2	+04.939714E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.940793E+3	0
+04.997270200E+6	+03.317100E+2	-02.100000E+0	+04.530000E+0	+03.710247E-2	+04.941873E+3	0
+04.997270200E+6	+03.317100E+2	-02.100000E+0	+04.530000E+0	+03.710247E-2	+04.942936E+3	0
+04.997270300E+6	+03.317100E+2	-02.000000E+0	+04.530000E+0	+03.533569E-2	+04.944015E+3	0
+04.997270300E+6	+03.317200E+2	-02.000000E+0	+04.540000E+0	+03.533569E-2	+04.945093E+3	0
+04.997270300E+6	+03.317200E+2	-02.000000E+0	+04.540000E+0	+03.533569E-2	+04.946167E+3	0
+04.997270200E+6	+03.317200E+2	-02.100000E+0	+04.540000E+0	+03.710247E-2	+04.947243E+3	0
+04.997270300E+6	+03.317200E+2	-02.000000E+0	+04.540000E+0	+03.533569E-2	+04.948321E+3	0
+04.997270200E+6	+03.317100E+2	-02.100000E+0	+04.530000E+0	+03.710247E-2	+04.949388E+3	0
+04.997270200E+6	+03.317200E+2	-02.100000E+0	+04.540000E+0	+03.710247E-2	+04.950472E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.951538E+3	0
+04.997270200E+6	+03.317200E+2	-02.100000E+0	+04.540000E+0	+03.710247E-2	+04.952616E+3	0
+04.997270300E+6	+03.317100E+2	-02.000000E+0	+04.530000E+0	+03.533569E-2	+04.953700E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.954771E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.955849E+3	0
+04.997270100E+6	+03.317100E+2	-02.200000E+0	+04.530000E+0	+03.886926E-2	+04.956926E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.957992E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.959073E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+04.960145E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+04.961215E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+04.962295E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+04.963361E+3	0
+04.997270300E+6	+03.317500E+2	-02.000000E+0	+04.570000E+0	+03.533569E-2	+04.964453E+3	0
+04.997270300E+6	+03.317500E+2	-02.000000E+0	+04.570000E+0	+03.533569E-2	+04.965520E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+04.966593E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+04.967672E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+04.968736E+3	0
+04.997270300E+6	+03.317500E+2	-02.000000E+0	+04.570000E+0	+03.533569E-2	+04.969814E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+04.970895E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+04.971972E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+04.973050E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+04.974132E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+04.975202E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.976282E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.977350E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.978421E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.979497E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.980565E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.981653E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.982731E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+04.983796E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.984875E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.985943E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.987018E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.988101E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+04.989173E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+04.990241E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+04.991324E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+04.992398E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+04.993460E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+04.994535E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+04.995620E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+04.996686E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+04.997770E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+04.998834E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+04.999917E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+05.000984E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+05.002060E+3	0
+04.997270100E+6	+03.317200E+2	-02.200000E+0	+04.540000E+0	+03.886926E-2	+05.003142E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+05.004222E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+05.005290E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+05.006374E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+05.007441E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+05.008520E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+05.009592E+3	0
+04.997270100E+6	+03.317500E+2	-02.200000E+0	+04.570000E+0	+03.886926E-2	+05.010660E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+05.011738E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+05.012819E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+05.013895E+3	0
+04.997270100E+6	+03.317400E+2	-02.200000E+0	+04.560000E+0	+03.886926E-2	+05.014963E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+05.016044E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+05.017112E+3	0
+04.997270100E+6	+03.317300E+2	-02.200000E+0	+04.550000E+0	+03.886926E-2	+05.018190E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+05.019257E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+05.020339E+3	0
+04.997270200E+6	+03.317300E+2	-02.100000E+0	+04.550000E+0	+03.710247E-2	+05.021407E+3	0
+04.997270200E+6	+03.317400E+2	-02.100000E+0	+04.560000E+0	+03.710247E-2	+05.022487E+3	0
+04.997270200E+6	+03.317600E+2	-02.100000E+0	+04.580000E+0	+03.710247E-2	+05.023556E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.024639E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.025704E+3	0
+04.997270300E+6	+03.317800E+2	-02.000000E+0	+04.600000E+0	+03.533569E-2	+05.026786E+3	0
+04.997270300E+6	+03.317900E+2	-02.000000E+0	+04.610000E+0	+03.533569E-2	+05.027856E+3	0
+04.997270400E+6	+03.318000E+2	-01.900000E+0	+04.620000E+0	+03.356890E-2	+05.028938E+3	0
+04.997270400E+6	+03.317900E+2	-01.900000E+0	+04.610000E+0	+03.356890E-2	+05.030006E+3	0
+04.997270400E+6	+03.317900E+2	-01.900000E+0	+04.610000E+0	+03.356890E-2	+05.031084E+3	0
+04.997270400E+6	+03.317800E+2	-01.900000E+0	+04.600000E+0	+03.356890E-2	+05.032162E+3	0
+04.997270400E+6	+03.317700E+2	-01.900000E+0	+04.590000E+0	+03.356890E-2	+05.033231E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.034302E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.035381E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.036455E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.037538E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.038609E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.039693E+3	0
+04.997270300E+6	+03.317800E+2	-02.000000E+0	+04.600000E+0	+03.533569E-2	+05.040760E+3	0
+04.997270300E+6	+03.317800E+2	-02.000000E+0	+04.600000E+0	+03.533569E-2	+05.041830E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.042906E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.043987E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.045072E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.046137E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.047221E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.048288E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.049363E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.050432E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.051511E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.052594E+3	0
+04.997270300E+6	+03.317800E+2	-02.000000E+0	+04.600000E+0	+03.533569E-2	+05.053676E+3	0
+04.997270300E+6	+03.317800E+2	-02.000000E+0	+04.600000E+0	+03.533569E-2	+05.054748E+3	0
+04.997270400E+6	+03.317800E+2	-01.900000E+0	+04.600000E+0	+03.356890E-2	+05.055815E+3	0
+04.997270400E+6	+03.317900E+2	-01.900000E+0	+04.610000E+0	+03.356890E-2	+05.056896E+3	0
+04.997270400E+6	+03.317800E+2	-01.900000E+0	+04.600000E+0	+03.356890E-2	+05.057962E+3	0
+04.997270400E+6	+03.317800E+2	-01.900000E+0	+04.600000E+0	+03.356890E-2	+05.059039E+3	0
+04.997270400E+6	+03.317800E+2	-01.900000E+0	+04.600000E+0	+03.356890E-2	+05.060122E+3	0
+04.997270300E+6	+03.317700E+2	-02.000000E+0	+04.590000E+0	+03.533569E-2	+05.061202E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.062271E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.063353E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.064421E+3	0
+04.997270300E+6	+03.317500E+2	-02.000000E+0	+04.570000E+0	+03.533569E-2	+05.065498E+3	0
+04.997270300E+6	+03.317500E+2	-02.000000E+0	+04.570000E+0	+03.533569E-2	+05.066570E+3	0
+04.997270300E+6	+03.317500E+2	-02.000000E+0	+04.570000E+0	+03.533569E-2	+05.067648E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.068723E+3	0
+04.997270400E+6	+03.317400E+2	-01.900000E+0	+04.560000E+0	+03.356890E-2	+05.069790E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.070871E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.071948E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.073018E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.074101E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.075205E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.076240E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.077321E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.078389E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.079466E+3	0
+04.997270300E+6	+03.317500E+2	-02.000000E+0	+04.570000E+0	+03.533569E-2	+05.080545E+3	0
+04.997270300E+6	+03.317600E+2	-02.000000E+0	+04.580000E+0	+03.533569E-2	+05.081614E+3	0
+04.997270300E+6	+03.317500E+2	-02.000000E+0	+04.570000E+0	+03.533569E-2	+05.082708E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.083782E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.084849E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.085933E+3	0
+04.997270300E+6	+03.317300E+2	-02.000000E+0	+04.550000E+0	+03.533569E-2	+05.086999E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.088080E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.089151E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.090223E+3	0
+04.997270300E+6	+03.317400E+2	-02.000000E+0	+04.560000E+0	+03.533569E-2	+05.091304E+3	0
+04.997270300E+6	+03.317300E+2	-02.000000E+0	+04.550000E+0	+03.533569E-2	+05.092380E+3	0
+04.997270300E+6	+03.317300E+2	-02.000000E+0	+04.550000E+0	+03.533569E-2	+05.093450E+3	0
+04.997270300E+6	+03.317300E+2	-02.000000E+0	+04.550000E+0	+03.533569E-2	+05.094529E+3	0
+04.997270300E+6	+03.317300E+2	-02.000000E+0	+04.550000E+0	+03.533569E-2	+05.095611E+3	0
+04.997270300E+6	+03.317300E+2	-02.000000E+0	+04.550000E+0	+03.533569E-2	+05.096680E+3	0
+04.997270300E+6	+03.317300E+2	-02.000000E+0	+04.550000E+0	+03.533569E-2	+05.097750E+3	0
+04.997270300E+6	+03.317300E+2	-02.000000E+0	+04.550000E+0	+03.533569E-2	+05.098830E+3	0
